Time (Sec);S1;S2;S4;S6;S8;
41.426666666666925;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.52666666666693;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.62666666666693;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.72666666666693;19160.0;19159.99629999996;19159.99629999996;19159.98600879996;19159.99629999996;
41.82666666666693;19160.0;19159.99629999996;19159.99629999996;19159.985908799958;19159.99629999996;
41.92666666666693;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.026666666666934;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.126666666666935;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.22666666666694;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.32666666666694;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.42666666666694;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.52666666666694;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.62666666666694;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.726666666666944;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.826666666666945;19160.0;19159.996199999958;19159.996199999958;19159.985908799958;19159.996199999958;
42.92666666666695;19160.0;19159.996199999958;19159.996199999958;19159.985808799956;19159.996199999958;
43.02666666666695;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.12666666666695;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.22666666666695;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.32666666666695;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.426666666666954;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.526666666666955;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.62666666666696;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.72666666666696;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.82666666666696;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
43.92666666666696;19160.0;19159.996099999957;19159.996099999957;19159.985808799956;19159.996099999957;
44.02666666666696;19160.0;19159.996099999957;19159.996099999957;19159.985708799955;19159.996099999957;
44.126666666666964;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.226666666666965;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.326666666666966;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.42666666666697;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.52666666666697;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.62666666666697;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.72666666666697;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.82666666666697;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
44.926666666666975;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
45.026666666666976;19160.0;19159.995999999956;19159.995999999956;19159.985708799955;19159.995999999956;
45.12666666666698;19160.0;19159.995999999956;19159.995999999956;19159.985608799954;19159.995999999956;
45.22666666666698;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
45.32666666666698;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
45.42666666666698;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
45.52666666666698;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
45.626666666666985;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
45.726666666666986;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
45.82666666666699;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
45.92666666666699;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
46.02666666666699;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
46.12666666666699;19160.0;19159.995899999954;19159.995899999954;19159.985608799954;19159.995899999954;
46.22666666666699;19160.0;19159.995899999954;19159.995899999954;19159.985508799953;19159.995899999954;
46.326666666666995;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
46.426666666666996;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
46.526666666667;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
46.626666666667;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
46.726666666667;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
46.826666666667;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
46.926666666667;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
47.026666666667005;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
47.126666666667006;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
47.22666666666701;19160.0;19159.995799999953;19159.995799999953;19159.985508799953;19159.995799999953;
47.32666666666701;19160.0;19159.995799999953;19159.995799999953;19159.985408799952;19159.995799999953;
47.42666666666701;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
47.52666666666701;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
47.62666666666701;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
47.726666666667015;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
47.826666666667016;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
47.92666666666702;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
48.02666666666702;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
48.12666666666702;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
48.22666666666702;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
48.32666666666702;19160.0;19159.995699999952;19159.995699999952;19159.985408799952;19159.995699999952;
48.426666666667025;19160.0;19159.995699999952;19159.995699999952;19159.98530879995;19159.995699999952;
48.526666666667026;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
48.62666666666703;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
48.72666666666703;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
48.82666666666703;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
48.92666666666703;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
49.02666666666703;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
49.126666666667035;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
49.226666666667036;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
49.32666666666704;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
49.42666666666704;19160.0;19159.99559999995;19159.99559999995;19159.98530879995;19159.99559999995;
49.52666666666704;19160.0;19159.99559999995;19159.99559999995;19159.98520879995;19159.99559999995;
49.62666666666704;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
49.72666666666704;19160.0;19159.99549999995;19159.99549999995;19159.98520879995;19159.99549999995;
